"fdc_id","brand_description","expiration_date","label_weight","location","acquisition_date","sales_type","sample_lot_nbr","sell_by_date","store_city","store_name","store_state","upc_code","acquisition_number"
"328716","MEADOW GOLD VIVA COTTAGE CHEESE","2013-04-26","","","2013-03-25","Retail store","","","DENVER","King Soopers Store","CO","15700250518","NFY120BTL"
"328717","KRAFT SIMPLY COTTAGE CHEESE","2013-04-30","","","2013-03-23","Retail store","","","BESSEMER","WalMart Supercenter","AL","21000034628","NFY120BTT"
"328722","FRIENDSHIP COTTAGE CHEESE","2013-04-16","","","2013-03-24","Retail store","","","LAKE WORTH","Publix Super Market","FL","71481012103","NFY120BTF"
"328723","HORIZON ORGANIC","2013-04-12","","","2013-03-24","Retail store","","","ANDERSON","Pay Less Super Market","IN","742365716201","NFY120BT7"
"328724","HORIZON ORGANIC","2013-04-12","","","2013-03-24","Retail store","","","ANDERSON","Pay Less Super Market","IN","742365716201","NFY120BT8"
"328725","FRIENDSHIP COTTAGE CHEESE","2013-04-16","","","2013-03-24","Retail store","","","LAKE WORTH","Publix Super Market","FL","71481012103","NFY120BTG"
"328730","FRIENDSHIP ALL NATURAL COTTAGE CHEESE","2013-05-27","","","2013-03-23","Retail store","","","COLLEGE POINT","Waldbaum","NY","71481012103","NFY120BTH"
"328731","FRIENDSHIP ALL NATURAL COTTAGE CHEESE","2013-04-17","","","2013-03-23","Retail store","","","COLLEGE POINT","Waldbaum","NY","71481012103","NFY120BTI"
"328732","","2013-04-22","","","2013-03-23","Retail store","","","BELTON","Hy-Vee","MO","83057140011","NFY120BTQ"
"328737","","2013-05-06","","","2013-03-23","Retail store","1722049203","","BELTON","Price Chopper Supermarket","MO","73420524203","NFY120BSR"
"328738","","2013-05-06","","","2013-03-23","Retail store","1722049203","","BELTON","Price Chopper Supermarket","MO","73420524203","NFY120BSS"
"328739","","2013-05-20","","","2013-03-26","Retail store","","","WATERBURY","Price Chopper","CT","73420516208","NFY120BSO"
"328740","","2013-05-20","","","2013-03-26","Retail store","","","WATERBURY","Price Chopper","CT","73420516208","NFY120BSN"
"328752","","2013-05-01","","","2013-03-26","Retail store","","","PARADISE","Safeway","CA","49900345040","NFY120BTD"
"328753","","2013-05-01","","","2013-03-26","Retail store","","","PARADISE","Safeway","CA","49900345040","NFY120BTE"
"328754","","2013-05-08","","","2013-03-24","Retail store","","","PLEASANTON","Lucky Supermarket","CA","49900345040","NFY120BTB"
"328755","","2013-05-08","","","2013-03-24","Retail store","","","PLEASANTON","Lucky Supermarket","CA","49900345040","NFY120BTC"
"328770","","2013-05-20","","","2013-03-25","Retail store","","","PORT HURON","Kroger Store","MI","73420516208","NFY120BSI"
"328771","","2013-05-20","","","2013-03-25","Retail store","","","PORT HURON","Kroger Store","MI","73420516208","NFY120BSH"
"328772","","2013-05-20","","","2013-03-23","Retail store","","","COLLEGE POINT","Waldbaum","NY","73420524203","NFY120BSP"
"328773","","2013-04-15","","","2013-03-23","Retail store","","","COLLEGE POINT","Waldbaum","NY","73420524203","NFY120BSQ"
"328786","KRAFT COTTAGE CHEESE","2013-04-24","","","2013-03-26","Retail store","","","WATERBURY","Price Chopper","CT","21000037278","NFY120BTK"
"328787","KING SOOPERS COTTAGE CHEESE","2013-04-08","","","2013-03-25","Retail store","","","DENVER","King Soopers Store","CO","11110820532","NFY120BTW"
"328788","KRAFT COTTAGE CHEESE","2013-04-24","","","2013-03-26","Retail store","","","WATERBURY","Price Chopper","CT","21000037278","NFY120BTJ"
"328789","KING SOOPERS COTTAGE CHEESE","2013-04-08","","","2013-03-25","Retail store","","","DENVER","King Soopers Store","CO","11110820532","NFY120BTV"
"328794","KROGER COTTAGE CHEESE","2013-04-17","","","2013-03-25","Retail store","","","PORT HURON","Kroger Store","MI","11110450432","NFY120BTA"
"328795","","2013-04-06","","","2013-03-26","Retail store","","","PARADISE","Safeway","CA","21130073610","NFY120BTP"
"328796","KROGER COTTAGE CHEESE","2013-04-17","","","2013-03-25","Retail store","","","PORT HURON","Kroger Store","MI","11110450432","NFY120BT9"
"328797","","2013-04-06","","","2013-03-26","Retail store","","","PARADISE","Safeway","CA","21130073610","NFY120BTO"
"328810","","2013-05-27","","","2013-03-24","Retail store","","","LAKE WORTH","Publix Super Market","FL","73420516208","NFY120BSF"
"328811","","2013-05-27","","","2013-03-24","Retail store","","","LAKE WORTH","Publix Super Market","FL","73420516208","NFY120BSG"
"328812","","2013-05-06","","","2013-03-24","Retail store","","","ANDERSON","Pay Less Super Market","IN","73420516208","NFY120BSM"
"328813","","2013-05-06","","","2013-03-24","Retail store","","","ANDERSON","Pay Less Super Market","IN","73420516208","NFY120BSL"
"328825","","2013-05-13","","","2013-03-22","Retail store","1154055203","","CARRBORO","Food Lion","NC","73420516208","NFY120BSE"
"328826","","2013-05-13","","","2013-03-22","Retail store","1154055203","","CARRBORO","Food Lion","NC","73420516208","NFY120BSD"
"328827","SUNNYSIDE FARMS COTTAGE CHEESE","2013-04-10","","","2013-03-24","Retail store","","","PLEASANTON","Lucky Supermarket","CA","717544202707","NFY120BU0"
"328828","SUNNYSIDE FARMS COTTAGE CHEESE*","2013-04-10","","","2013-03-24","Retail store","","","PLEASANTON","Lucky Supermarket","CA","717544202707","NFY120BTZ"
"328843","","2013-07-28","","","2013-03-25","Retail store","","","PORT HURON","Kroger Store","MI","46100000120","NFY120CWJ"
"328844","","2013-06-03","","","2013-03-25","Retail store","","","PORT HURON","Kroger Store","MI","46100000120","NFY120CWK"
"328845","","2013-07-19","","","2013-03-25","Retail store","","","PORT HURON","Kroger Store","MI","46100000120","NFY120CWM"
"328846","","2013-07-18","","","2013-03-25","Retail store","","","PORT HURON","Kroger Store","MI","46100000120","NFY120CWL"
"328851","","2013-05-04","","","2013-03-26","Retail store","","","PARADISE","Safeway","CA","21000633821","NFY120CYK"
"328852","","2013-05-04","","","2013-03-26","Retail store","","","PARADISE","Safeway","CA","21000633821","NFY120CYI"
"328853","","2013-05-04","","","2013-03-26","Retail store","","","PARADISE","Safeway","CA","21000633821","NFY120CYJ"
"328858","","2013-06-23","","","2013-03-22","Retail store","F15:40","","CARRBORO","Food Lion","NC","46100000120","NFY120CXS"
"328859","","2013-07-13","","","2013-03-24","Retail store","","","PLEASANTON","Lucky Supermarket","CA","46100000120","NFY120CX3"
"328860","","2013-07-13","","","2013-03-24","Retail store","","","PLEASANTON","Lucky Supermarket","CA","46100000120","NFY120CX1"
"328861","","2013-07-13","","","2013-03-24","Retail store","","","PLEASANTON","Lucky Supermarket","CA","46100000120","NFY120CX4"
"328862","","2013-06-23","","","2013-03-22","Retail store","F15:40","","CARRBORO","Food Lion","NC","46100000120","NFY120CXR"
"328863","","2013-07-13","","","2013-03-24","Retail store","","","PLEASANTON","Lucky Supermarket","CA","46100000120","NFY120CX2"
"328864","","2013-06-23","","","2013-03-22","Retail store","F15:40","","CARRBORO","Food Lion","NC","46100000120","NFY120CXP"
"328865","","2013-06-23","","","2013-03-22","Retail store","F15:40","","CARRBORO","Food Lion","NC","46100000120","NFY120CXQ"
"328870","","2013-07-16","","","2013-03-25","Retail store","","","CHAPEL HILL","Harris Teeter","NC","21000638673","NFY120CY7"
"328871","","2013-06-16","","","2013-03-24","Retail store","","","PLEASANTON","Lucky Supermarket","CA","21000633821","NFY120CYR"
"328872","","2013-07-16","","","2013-03-25","Retail store","","","CHAPEL HILL","Harris Teeter","NC","21000638673","NFY120CY8"
"328873","","2013-06-16","","","2013-03-24","Retail store","","","PLEASANTON","Lucky Supermarket","CA","21000633821","NFY120CYS"
"328874","","2013-07-16","","","2013-03-25","Retail store","","","CHAPEL HILL","Harris Teeter","NC","21000638673","NFY120CY6"
"328875","","2013-06-16","","","2013-03-24","Retail store","","","PLEASANTON","Lucky Supermarket","CA","21000633821","NFY120CYQ"
"328876","","2013-07-16","","","2013-03-25","Retail store","","","CHAPEL HILL","Harris Teeter","NC","21000638673","NFY120CY5"
"328877","","2013-06-16","","","2013-03-24","Retail store","","","PLEASANTON","Lucky Supermarket","CA","21000633821","NFY120CYP"
"328882","","2013-07-21","","","2013-03-25","Retail store","","","DENVER","Safeway","CO","46100000120","NFY120CXG"
"328883","","2013-06-30","","","2013-03-26","Retail store","","","WATERBURY","Price Chopper","CT","46100000120","NFY120CX8"
"328884","","2013-06-30","","","2013-03-26","Retail store","","","WATERBURY","Price Chopper","CT","46100000120","NFY120CX6"
"328885","","2013-07-21","","","2013-03-25","Retail store","","","DENVER","Safeway","CO","46100000120","NFY120CXE"
"328886","","2013-07-21","","","2013-03-25","Retail store","","","DENVER","Safeway","CO","46100000120","NFY120CXF"
"328887","","2013-06-30","","","2013-03-26","Retail store","","","WATERBURY","Price Chopper","CT","46100000120","NFY120CX7"
"328888","","2013-06-30","","","2013-03-26","Retail store","","","WATERBURY","Price Chopper","CT","46100000120","NFY120CX5"
"328889","","2013-07-21","","","2013-03-25","Retail store","","","DENVER","Safeway","CO","46100000120","NFY120CXD"
"328903","","2013-07-29","","","2013-03-24","Retail store","","","LAKE WORTH","Publix Super Market","FL","46100000120","NFY120CXI"
"328904","","2013-06-17","","","2013-03-23","Retail store","","","BELTON","Hy-Vee","MO","46100000120","NFY120CWQ"
"328905","","2013-06-17","","","2013-03-23","Retail store","","","BELTON","Hy-Vee","MO","46100000120","NFY120CWN"
"328906","","2013-07-29","","","2013-03-24","Retail store","","","LAKE WORTH","Publix Super Market","FL","46100000120","NFY120CXJ"
"328907","","2013-07-29","","","2013-03-24","Retail store","","","LAKE WORTH","Publix Super Market","FL","46100000120","NFY120CXK"
"328908","","2013-06-17","","","2013-03-23","Retail store","","","BELTON","Hy-Vee","MO","46100000120","NFY120CWO"
"328909","","2013-07-29","","","2013-03-24","Retail store","","","LAKE WORTH","Publix Super Market","FL","46100000120","NFY120CXH"
"328910","","2013-06-17","","","2013-03-23","Retail store","","","BELTON","Hy-Vee","MO","46100000120","NFY120CWP"
"328925","","2013-04-05","","","2013-03-26","Retail store","","","CHICO","Winco Foods","CA","46100000120","NFY120CXB"
"328926","","2013-06-07","","","2013-03-23","Retail store","","","BESSEMER","WalMart Supercenter","AL","46100000274","NFY120CWZ"
"328927","","2013-04-05","","","2013-03-26","Retail store","","","CHICO","Winco Foods","CA","46100000120","NFY120CXC"
"328928","","2013-04-05","","","2013-03-26","Retail store","","","CHICO","Winco Foods","CA","46100000120","NFY120CXA"
"328929","","2013-06-07","","","2013-03-23","Retail store","","","BESSEMER","WalMart Supercenter","AL","46100000274","NFY120CX0"
"328930","","2013-04-05","","","2013-03-26","Retail store","","","CHICO","Winco Foods","CA","46100000120","NFY120CX9"
"328947","","2013-06-26","","","2013-03-23","Retail store","","","BELTON","Hy-Vee","MO","21000638673","NFY120CXZ"
"328948","","2013-07-30","","","2013-03-24","Retail store","","","WEST PALM BEACH","WalMart SuperCenter","FL","21000638673","NFY120CYA"
"328949","","2013-06-26","","","2013-03-23","Retail store","","","BELTON","Hy-Vee","MO","21000638673","NFY120CY0"
"328950","","2013-07-30","","","2013-03-24","Retail store","","","WEST PALM BEACH","WalMart SuperCenter","FL","21000638673","NFY120CYB"
"328951","","2013-06-26","","","2013-03-23","Retail store","","","BELTON","Hy-Vee","MO","21000638673","NFY120CXX"
"328952","","2013-07-30","","","2013-03-24","Retail store","","","WEST PALM BEACH","WalMart SuperCenter","FL","21000638673","NFY120CYC"
"328953","","2013-06-26","","","2013-03-23","Retail store","","","BELTON","Hy-Vee","MO","21000638673","NFY120CXY"
"328954","","2013-07-30","","","2013-03-24","Retail store","","","WEST PALM BEACH","WalMart SuperCenter","FL","21000638673","NFY120CY9"
"328968","AMERICAS CHOICE LOW-MOISTURE PART-SKIM MOZZARELLA ","2013-06-07","","","2013-03-23","Retail store","","","COLLEGE POINT","Waldbaum","NY","754807021712","NFY120CZL"
"328969","AMERICAS CHOICE LOW-MOISTURE PART-SKIM MOZZARELLA ","2013-06-07","","","2013-03-23","Retail store","","","COLLEGE POINT","Waldbaum","NY","754807021712","NFY120CZO"
"328970","AMERICAS CHOICE LOW-MOISTURE PART-SKIM MOZZARELLA ","2013-06-07","","","2013-03-23","Retail store","","","COLLEGE POINT","Waldbaum","NY","754807021712","NFY120CZN"
"328971","AMERICAS CHOICE LOW-MOISTURE PART-SKIM MOZZARELLA ","2013-06-07","","","2013-03-23","Retail store","","","COLLEGE POINT","Waldbaum","NY","754807021712","NFY120CZM"
"328976","","2013-07-17","","","2013-03-24","Retail store","","","ALEXANDRIA","Cox Super Market","IN","21000638673","NFY120CYG"
"328977","","2013-07-13","","","2013-03-23","Retail store","","","COLLEGE POINT","Waldbaum","NY","21000633821","NFY120CYL"
"328978","","2013-07-13","","","2013-03-23","Retail store","","","COLLEGE POINT","Waldbaum","NY","21000633821","NFY120CYO"
"328979","","2013-07-17","","","2013-03-24","Retail store","","","ALEXANDRIA","Cox Super Market","IN","21000638673","NFY120CYE"
"328980","","2013-07-17","","","2013-03-24","Retail store","","","ALEXANDRIA","Cox Super Market","IN","21000638673","NFY120CYF"
"328981","","2013-07-13","","","2013-03-23","Retail store","","","COLLEGE POINT","Waldbaum","NY","21000633821","NFY120CYN"
"328982","","2013-07-17","","","2013-03-24","Retail store","","","ALEXANDRIA","Cox Super Market","IN","21000638673","NFY120CYD"
"328983","","2013-07-13","","","2013-03-23","Retail store","","","COLLEGE POINT","Waldbaum","NY","21000633821","NFY120CYM"
"329001","KROGER LOW MOISTURE PART SKIM MOZZARELLA","2013-08-27","","","2013-03-25","Retail store","","","DENVER","King Soopers Store","CO","11110584434","NFY120CYW"
"329002","CRYSTAL FARMS LOW MOISTURE PART-SKIM MOZZARELLA CH","2013-06-30","","","2013-03-26","Retail store","","","WATERBURY","Price Chopper","CT","75925300719","NFY120CZ4"
"329003","KROGER LOW MOISTURE PART SKIM MOZZARELLA","2013-08-27","","","2013-03-25","Retail store","","","DENVER","King Soopers Store","CO","11110584434","NFY120CYT"
"329004","CRYSTAL FARMS LOW MOISTURE PART-SKIM MOZZARELLA CH","2013-06-30","","","2013-03-26","Retail store","","","WATERBURY","Price Chopper","CT","75925300719","NFY120CZ1"
"329005","KROGER LOW MOISTURE PART SKIM MOZZARELLA","2013-08-27","","","2013-03-25","Retail store","","","DENVER","King Soopers Store","CO","11110584434","NFY120CYV"
"329006","CRYSTAL FARMS LOW MOISTURE PART-SKIM MOZZARELLA CH","2013-06-30","","","2013-03-26","Retail store","","","WATERBURY","Price Chopper","CT","75925300719","NFY120CZ3"
"329007","KROGER LOW MOISTURE PART SKIM MOZZARELLA","2013-08-27","","","2013-03-25","Retail store","","","DENVER","King Soopers Store","CO","11110584434","NFY120CYU"
"329008","CRYSTAL FARMS LOW MOISTURE PART-SKIM MOZZARELLA CH","2013-06-30","","","2013-03-26","Retail store","","","WATERBURY","Price Chopper","CT","75925300719","NFY120CZ2"
"329013","MY ESSENTIALS LOW-MOISTURE PART-SKIM MOZZARELLA","2013-07-26","","","2013-03-22","Retail store","S1340P 057 209-1 SC 11:43","","CARRBORO","Food Lion","NC","725439109444","NFY120CZT"
"329014","SUNNYSIDE FARMS LOW-MOISTURE PART-SKIM MOZZARELLA ","2013-07-14","","","2013-03-28","Retail store","","","PLEASANTON","Lucky Supermarket","CA","717544500483","NFY120D0C"
"329015","SUNNYSIDE FARMS LOW-MOISTURE PART-SKIM MOZZARELLA ","2013-07-27","","","2013-03-28","Retail store","","","PLEASANTON","Lucky Supermarket","CA","717544500483","NFY120D0A"
"329016","MY ESSENTIALS LOW-MOISTURE PART-SKIM MOZZARELLA","2013-07-26","","","2013-03-22","Retail store","S1340P 057 209-1 SC 11:43","","CARRBORO","Food Lion","NC","725439109444","NFY120CZW"
"329017","SUNNYSIDE FARMS LOW-MOISTURE PART-SKIM MOZZARELLA ","2013-07-14","","","2013-03-28","Retail store","","","PLEASANTON","Lucky Supermarket","CA","717544500483","NFY120D0B"
"329018","MY ESSENTIALS LOW-MOISTURE PART-SKIM MOZZARELLA","2013-07-26","","","2013-03-22","Retail store","S1340P 057 209-1 SC 11:43","","CARRBORO","Food Lion","NC","725439109444","NFY120CZV"
"329019","SUNNYSIDE FARMS LOW-MOISTURE PART-SKIM MOZZARELLA ","2013-07-14","","","2013-03-28","Retail store","","","PLEASANTON","Lucky Supermarket","CA","717544500483","NFY120D09"
"329020","MY ESSENTIALS LOW-MOISTURE PART-SKIM MOZZARELLA","2013-07-26","","","2013-03-22","Retail store","S1340P 057 209-1 SC 11:43","","CARRBORO","Food Lion","NC","725439109444","NFY120CZU"
"329025","HYVEE LOW-MOISTURE PART-SKIM MOZZARELLA","2013-05-25","","","2013-03-23","Retail store","","","BELTON","Hy-Vee","MO","75450093964","NFY120CZ9"
"329026","PUBLIX LOW-MOISTURE PART-SKIM MOZZARELLA","2013-07-01","","","2013-03-24","Retail store","","","LAKE WORTH","Publix Super Market","FL","41415116658","NFY120CZS"
"329027","HYVEE LOW-MOISTURE PART-SKIM MOZZARELLA","2013-05-25","","","2013-03-23","Retail store","","","BELTON","Hy-Vee","MO","75450093964","NFY120CZC"
"329028","PUBLIX LOW-MOISTURE PART-SKIM MOZZARELLA","2013-07-01","","","2013-03-24","Retail store","","","LAKE WORTH","Publix Super Market","FL","41415116658","NFY120CZP"
"329029","HYVEE LOW-MOISTURE PART-SKIM MOZZARELLA","2013-05-25","","","2013-03-23","Retail store","","","BELTON","Hy-Vee","MO","75450093964","NFY120CZB"
"329030","PUBLIX LOW-MOISTURE PART-SKIM MOZZARELLA","2013-07-01","","","2013-03-24","Retail store","","","LAKE WORTH","Publix Super Market","FL","41415116658","NFY120CZR"
"329031","HYVEE LOW-MOISTURE PART-SKIM MOZZARELLA","2013-05-25","","","2013-03-23","Retail store","","","BELTON","Hy-Vee","MO","75450093964","NFY120CZA"
"329032","PUBLIX LOW-MOISTURE PART-SKIM MOZZARELLA","2013-07-01","","","2013-03-24","Retail store","","","LAKE WORTH","Publix Super Market","FL","41415116658","NFY120CZQ"
"329037","","2013-07-23","","","2013-03-25","Retail store","","","PORT HURON","Kroger Store","MI","21000633821","NFY120CXT"
"329038","","2013-07-12","","","2013-03-27","Retail store","","","SAPULPA","WalMart SuperCenter","OK","21000024643","NFY120CY1"
"329039","","2013-07-12","","","2013-03-27","Retail store","","","SAPULPA","WalMart SuperCenter","OK","21000024643","NFY120CY4"
"329040","","2013-07-23","","","2013-03-25","Retail store","","","PORT HURON","Kroger Store","MI","21000633821","NFY120CXV"
"329041","","2013-07-12","","","2013-03-27","Retail store","","","SAPULPA","WalMart SuperCenter","OK","21000024643","NFY120CY2"
